DomainId,Name
6285,na.msdn.microsoft.com
6286,vs.msdn.microsoft.com
6287,www.msdn.microsoft.com
6288,livemeeting.microsoft.com
6289,a.config.office.microsoft.com
6290,a.office.microsoft.com
6291,a.officeint.microsoft.com.microsoft.com
6292,a.officeupdate.microsoft.com
6293,a.r.office.microsoft.com
6294,b.config.office.microsoft.com
6295,b.office.microsoft.com
6296,b.officeupdate.microsoft.com
6297,b.r.office.microsoft.com
6298,b.services.office.microsoft.com
6299,cgl.microsoft.com
6300,config.office.microsoft.com
6301,config.officebeta.microsoft.com
6302,config.officeint.microsoft.com
6303,config.officeprep.microsoft.com
6304,configbeta2.officebeta.microsoft.com
6305,eservices.microsoft.com
6306,mgn.microsoft.com
6307,rbeta2.officebeta.microsoft.com
6308,www.livemeeting.microsoft.com
6309,www.office.microsoft.com
6310,www.officebeta.microsoft.com
6311,www.officecentral.microsoft.com
6312,www.officeint.microsoft.com
6313,www.officeupdate.microsoft.com
6314,eagreements.microsoft.com
6315,mcspreferral.microsoft.com
6316,msctec.microsoft.com
6317,preprod.training.partner.microsoft.com
6318,www.mcsp.microsoft.com
6319,www.msctec.microsoft.com
6320,www.partners.retail.microsoft.com
6321,research.microsoft.com
6322,activate.microsoft.com
6323,backoffice.microsoft.com
6324,beta.communities.microsoft.com
6325,communities.microsoft.com
6326,communities2.microsoft.com
6327,community.microsoft.com
6328,na.technet.microsoft.com
6329,technet.microsoft.com
6330,www.communities.microsoft.com
6331,www.community.microsoft.com
6332,sba.microsoft.com
6333,www.smallbusiness.microsoft.com
6334,ask.support.microsoft.com
6335,mvp.support.microsoft.com
6336,ra.microsoft.com
6337,www.support.microsoft.com
6338,beta.update.microsoft.com
6339,cdlt-cw.microsoft.com
6340,uddi.microsoft.com
6341,whql.microsoft.com
6342,winqual.microsoft.com
6343,americas.winqual.microsoft.com
6344,seat.cars.msn.fr
6345,bnpparibas.money.msn.fr
6346,askalex.cars.msn.dk
6347,maxmessenger.msn.de
6348,wap.de-sms.mobile.msn.com
6349,wap.es-sms.mobile.msn.com
6350,wap.nl-sms.mobile.msn.com
6351,wap.fr-sms.mobile.msn.com
6352,wap.sms.mobile.msn.com
6353,wap.sms.ninemsn.com.au
6354,goviral.video.msn.dk
6355,eightbelow.msn.co.uk
6356,eightbelow.msn.fr
6357,eightbelow.fr.msn.be
6358,eightbelow.msn.de
6359,eightbelow.msn.it
6360,eightbelow.msn.es
6361,eightbelow.msn.be
6362,eightbelow.msn.nl
6363,eightbelow.msn.se
6364,eightbelow.msn.dk
6365,shaggydog.msn.co.uk
6366,shaggydog.msn.fr
6367,shaggydog.fr.msn.be
6368,shaggydog.msn.de
6369,shaggydog.msn.it
6370,shaggydog.msn.es
6371,shaggydog.msn.be
6372,shaggydog.msn.nl
6373,shaggydog.msn.se
6374,scarymovie4.msn.co.uk
6375,scarymovie4.msn.fr
6376,scarymovie4.fr.msn.be
6377,scarymovie4.msn.de
6378,scarymovie4.msn.it
6379,scarymovie4.msn.es
6380,scarymovie4.msn.be
6381,scarymovie4.msn.nl
6382,scarymovie4.msn.se
6383,thewild.msn.co.uk
6384,thewild.msn.fr
6385,thewild.fr.msn.be
6386,thewild.msn.de
6387,thewild.msn.it
6388,thewild.msn.es
6389,thewild.msn.be
6390,thewild.msn.nl
6391,thewild.msn.se
6392,xmen3.msn.co.uk
6393,xmen3.msn.fr
6394,xmen3.fr.msn.be
6395,xmen3.msn.de
6396,xmen3.msn.it
6397,xmen3.msn.es
6398,xmen3.msn.be
6399,xmen3.msn.nl
6400,xmen3.msn.se
6401,search.en-au.live.com
6402,tabs.fanta.msn.fr
6403,toutelatele.entertainment.msn.fr
6404,yutai.money.msn.co.jp
6405,mobit.money.msn.co.jp
6406,askalex.lifestyle.msn.dk
6407,askalex.travel.msn.dk
6408,weather.msn.co.uk
6409,weather.msn.fr
6410,clickscount.nspcc.msn.co.uk
6411,lastguy.msn.com
6412,msdn.microsoft.de
6413,tabs.worldcup.msn.fr
6414,hallomessengerquiz.messenger.msn.nl
6415,blogback.msn.ca
6416,lifestyle.msn.be
6417,lifestyle.fr.msn.be
6418,charity.msn.be
6419,charity.fr.msn.be
6420,www.microsoft.jo
6421,www.microsoft.kw
6422,www.en.microsoft.jo
6423,www.ar.microsoft.kw
6424,www.ar.microsoft.xg
6425,guardian.money.msn.co.uk
6426,tabs.sinik.msn.fr
6427,sinik.entertainment.msn.fr
6428,perdidos.entertainment.msn.es
6429,account.live.com
6430,www.microsoft.lb
6431,thebox.msn.nl
6432,www.ageofempires3.com
6433,goal06.msnspecials.in
6434,blogback.fr.msn.ca
6435,springfield.entertainment.msn.es
6436,worldcup2.focus.msn.de
6437,customdomains.live.com
6438,fanblog.focus.msn.de
6439,academic.en-au.live.com
6440,academic.en-us.live.com
6441,academic.es-us.live.com
6442,academic.en-gb.live.com
6443,academic.it-it.live.com
6444,academic.es-es.live.com
6445,academic.de-de.live.com
6446,academic.ja-jp.live.com
6447,academic.fr-fr.live.com
6448,propertyfinder.uk.msn.com
6449,advertising.asia.msn.com
6450,adlab.msn.com
6451,hotmailimode.msn.fr
6452,myoffers.money.uk.msn.com
6453,hotelscom.travel.msn.dk
6454,watvooreikelbenjij.entertainment.msn.nl
6455,geldenconsument.money.msn.nl 
6456,windowslivemessenger.msn.de
6457,advertising.prodigy.msn.com.mx
6458,audience.tv.msn.fr
6459,yomessenger.msn.se
6460,tamil.msn.co.in
6461,hindi.msn.co.in
6462,hotmail11.nl
6463,holidays.msn.fr
6464,gaika.money.msn.co.jp
6465,yoso.money.msn.co.jp
6466,plan.money.msn.co.jp
6467,fansearch.entertainment.msn.nl
6468,asia.money.msn.co.jp
6469,kabu.money.msn.co.jp
6470,dogcentral.msn.com
6471,shoppingsearch-rack.live.com
6472,worldcup.nl.be.msn.com
6473,worldcupblog.nl.be.msn.com
6474,worldcup.fr.be.msn.com
6475,worldcupblog.fr.be.msn.com
6476,worldcup.dk.msn.com
6477,worldcupblog.dk.msn.com
6478,worldcup.se.msn.com
6479,worldcupblog.se.msn.com
6480,worldcup.cn.msn.com
6481,worldcupblog.cn.msn.com
6482,worldcup.tw.msn.com
6483,worldcupblog.tw.msn.com
6484,worldcup.hk.msn.com
6485,worldcupblog.hk.msn.com
6486,worldcup.msn.com
6487,worldcupblog.msn.com
6488,worldcup.sg.msn.com
6489,worldcupblog.sg.msn.com
6490,worldcup.th.msn.com
6491,worldcupblog.th.msn.com
6492,worldcup.ph.msn.com
6493,worldcupblog.ph.msn.com
6494,worldcup.in.msn.com
6495,worldcupblog.in.msn.com
6496,worldcup.ar.msn.com
6497,worldcupblog.ar.msn.com
6498,worldcup.it.msn.com
6499,worldcupblog.it.msn.com
6500,worldcup.tr.msn.com
6501,worldcupblog.tr.msn.com
6502,dixiechicks.msn.com
6503,worldcup.ab.msn.com
6504,worldcupblog.ab.msn.com
6505,bluemountain.entertainment.msn.be
6506,bluemountain.entertainment.fr.msn.be
6507,game21.microsoftgameinsider.com
6508,game22.microsoftgameinsider.com
6509,game23.microsoftgameinsider.com
6510,game24.microsoftgameinsider.com
6511,game25.microsoftgameinsider.com
6512,game26.microsoftgameinsider.com
6513,game27.microsoftgameinsider.com
6514,game28.microsoftgameinsider.com
6515,game29.microsoftgameinsider.com
6516,game30.microsoftgameinsider.com
6517,game31.microsoftgameinsider.com
6518,game32.microsoftgameinsider.com
6519,game33.microsoftgameinsider.com
6520,game34.microsoftgameinsider.com
6521,game35.microsoftgameinsider.com
6522,game36.microsoftgameinsider.com
6523,game37.microsoftgameinsider.com
6524,game38.microsoftgameinsider.com
6525,game39.microsoftgameinsider.com
6526,game40.microsoftgameinsider.com
6527,myoffers.cars.msn.co.uk
6528,myoffers.money.msn.co.uk
6529,myoffers.lifestyle.msn.co.uk
6530,guess.msn.ynet.com
6531,videoservices.msn.fr
6532,search.fr-ca.live.com
6533,search.zh-cn.live.com
6534,search.en-ca.live.com
6535,search.nl-nl.live.com
6536,search.ko-kr.live.com
6537,search.da-dk.live.com
6538,search.en-in.live.com
6539,search.fr-be.live.com
6540,search.nb-no.live.com
6541,search.nl-be.live.com
6542,search.sv-se.live.com
6543,search.es-mx.live.com
6544,search.pt-br.live.com
6545,search.zh-tw.live.com
6546,search.hi-in.live.com
6547,search.ru-ru.live.com
6548,search.de-at.live.com
6549,search.de-ch.live.com
6550,search.en-my.live.com
6551,search.en-nz.live.com
6552,search.en-sg.live.com
6553,search.en-za.live.com
6554,search.fi-fi.live.com
6555,search.fr-ch.live.com
6556,search.en-id.live.com
6557,search.en-ie.live.com
6558,search.en-ph.live.com
6559,search.zh-hk.live.com
6560,search.en-xa.live.com
6561,search.es-ar.live.com
6562,search.tr-tr.live.com
6563,search.es-xl.live.com
6564,academic.fr-ca.live.com
6565,academic.zh-cn.live.com
6566,academic.en-ca.live.com
6567,academic.nl-nl.live.com
6568,academic.ko-kr.live.com
6569,academic.da-dk.live.com
6570,academic.en-in.live.com
6571,academic.fr-be.live.com
6572,academic.nb-no.live.com
6573,academic.nl-be.live.com
6574,academic.sv-se.live.com
6575,academic.es-mx.live.com
6576,academic.pt-br.live.com
6577,academic.zh-tw.live.com
6578,academic.hi-in.live.com
6579,academic.ru-ru.live.com
6580,academic.de-at.live.com
6581,academic.de-ch.live.com
6582,academic.en-my.live.com
6583,academic.en-nz.live.com
6584,academic.en-sg.live.com
6585,academic.en-za.live.com
6586,academic.fi-fi.live.com
6587,academic.fr-ch.live.com
6588,academic.en-id.live.com
6589,academic.en-ie.live.com
6590,academic.en-ph.live.com
6591,academic.zh-hk.live.com
6592,academic.en-xa.live.com
6593,academic.es-ar.live.com
6594,academic.tr-tr.live.com
6595,academic.es-xl.live.com
6596,tabs.cic.msn.fr
6597,mtv.msn.co.th
6598,maa.msn.co.th
6599,exposure.msn.com
6600,tabs.pagesjaunes.msn.fr
6601,bygogbolig.house.msn.dk
6602,refusedcredit.money.msn.co.uk
6603,brokers.money.msn.co.uk
6604,motos06.motor.msn.es
6605,home.spaces.msn.fr
6606,profantasy.worldcup.msn.co.uk
6607,profantasy.worldcup.msn.de
6608,profantasy.worldcup.msn.com.br
6609,profantasy.worldcup.msn.com.mx
6610,profantasy.worldcup.msn.es
6611,profantasy.worldcup.msn.fr
6612,profantasy.worldcup.msn.nl
6613,profantasy.worldcup.msn.it
6614,profantasy.worldcup.msn.co.jp
6615,profantasy.worldcup.msn.be
6616,profantasy.worldcup.fr.msn.be
6617,fantasysharetrading.money.msn.co.uk
6618,businessadvice.money.msn.co.uk
6619,services.mobile.msn.fr
6620,music.jp.msn.com
6621,theomen.msn.co.uk
6622,theomen.msn.fr
6623,theomen.msn.es
6624,theomen.msn.it
6625,theomen.msn.de
6626,theomen.msn.se
6627,theomen.msn.be
6628,theomen.msn.nl
6629,theomen.fr.msn.be
6630,theomen.msn.tw
6631,worldcup.il.msn.com
6632,worldcup.my.msn.com
6633,worldcupblog.il.msn.com
6634,worldcupblog.my.msn.com
6635,expertlog.money.msn.nl
6636,tiptop5.money.msn.nl
6637,dossiers.money.msn.nl
6638,moneymadness.money.msn.nl
6639,creditcardvan.money.msn.nl
6640,promotion.live.jp
6641,mag.worldcup.msn.fr
6642,hubs.msn.nl
6643,tv-request.msn.co.jp
6644,favorites.de-at.live.com
6645,favorites.de-ch.live.com
6646,favorites.de-de.live.com
6647,favorites.en-au.live.com
6648,favorites.en-ca.live.com
6649,favorites.en-gb.live.com
6650,favorites.en-hk.live.com
6651,favorites.en-id.live.com
6652,favorites.en-ie.live.com
6653,favorites.en-in.live.com
6654,favorites.en-my.live.com
6655,favorites.en-nz.live.com
6656,favorites.en-ph.live.com
6657,favorites.en-sg.live.com
6658,favorites.en-us.live.com
6659,favorites.en-xa.live.com
6660,favorites.en-za.live.com
6661,favorites.es-ar.live.com
6662,favorites.es-cl.live.com
6663,favorites.es-es.live.com
6664,favorites.es-mx.live.com
6665,favorites.es-us.live.com
6666,favorites.es-xl.live.com
6667,favorites.fr-be.live.com
6668,favorites.fr-ca.live.com
6669,favorites.fr-ch.live.com
6670,favorites.fr-fr.live.com
6671,favorites.it-it.live.com
6672,favorites.ja-jp.live.com
6673,favorites.ko-kr.live.com
6674,favorites.nl-be.live.com
6675,favorites.nl-nl.live.com
6676,favorites.pt-br.live.com
6677,favorites.zh-cn.live.com
6678,favorites.zh-hk.live.com
6679,favorites.zh-tw.live.com
6680,love21cn.msn.com
6681,msn.sports.ynet.com
6682,city.msn.com.cn
6683,msn.ent.ynet.com
6684,money.msn.com.cn
6685,video.msn.dk
6686,studentaccounts.money.msn.co.uk
6687,dianomi.money.msn.co.uk
6688,tabs.q6.msn.fr
6689,xmen3.tw.msn.com
6690,sublymonal.msn.com
6691,wbthemepacks.msn.com
6692,ediets.msn.co.uk
6693,malayalam.msn.co.in
6694,kannada.msn.co.in
6695,telugu.msn.co.in
6696,favorites.he-il.live.com
6697,www.fr.xbox.ch
6698,www.pt.xbox.br
6699,www.es.xbox.cl
6700,www.en.xbox.co.in
6701,www.en.xbox.co.za
6702,Test_bedrocktest.msn.com
6703,search.es-cl.live.com
6704,search.el-gr.live.com
6705,search.hu-hu.live.com
6706,search.pl-pl.live.com
6707,search.pt-pt.live.com
6708,search.cs-cz.live.com
6709,search.sk-sk.live.com
6710,search.si-si.live.com
6711,search.ar-xa.live.com
6712,search.he-il.live.com
6713,search.th-th.live.com
6714,search.bg-bg.live.com
6715,search.hr-hr.live.com
6716,search.et-ee.live.com
6717,search.lv-lv.live.com
6718,search.lt-lt.live.com
6719,search.ro-ro.live.com
6720,search.sr-cs.live.com
6721,search.uk-uk.live.com
6722,tabs.qihoo.cn.msn.com
6723,tabs.love21.cn.msn.com
6724,tabs.sales.cn.msn.com
6725,spacemomentjes.entertainment.msn.nl
6726,toolbar.msn.ru
6727,toolbar.msn.pl
6728,toolbar.msn.com.tr
6729,www.live.com
6730,adrenaline.msn.be
6731,adrenaline.fr.msn.be
6732,festival.entertainment.msn.be
6733,festival.entertainment.fr.msn.be
6734,insider.msn.be
6735,insider.fr.msn.be
6736,windowslivemessengerupdate.msn.nl
6737,renault.cars.msn.fr
6738,carsthemovie.msn.co.uk
6739,carsthemovie.msn.fr
6740,carsthemovie.msn.es
6741,carsthemovie.msn.it
6742,carsthemovie.msn.se
6743,carsthemovie.msn.de
6744,carsthemovie.fr.msn.be
6745,carsthemovie.msn.be
6746,piratesofthecaribbean.msn.co.uk
6747,piratesofthecaribbean.msn.se
6748,piratesofthecaribbean.msn.nl
6749,piratesofthecaribbean.msn.de
6750,piratesofthecaribbean.msn.fr
6751,piratesofthecaribbean.msn.be
6752,piratesofthecaribbean.fr.msn.be
6753,piratesofthecaribbean.msn.es
6754,piratesofthecaribbean.msn.it
6755,fiestafreedom.uk.msn.com
6756,tourdefrance.msn.dk
6757,dev.live.com
6758,www.ar.live.com
6759,www.at.live.com
6760,www.au.live.com
6761,www.nl.be.live.com
6762,www.pt.br.live.com
6763,www.cn.ca.live.com
6764,www.en.ca.live.com
6765,www.fr.ca.live.com
6766,www.zh.ca.live.com
6767,www.de.ch.live.com
6768,www.cn.live.com
6769,www.cz.live.com
6770,www.de.live.com
6771,www.dk.live.com
6772,www.el.live.com
6773,www.es.live.com
6774,www.fi.live.com
6775,www.fr.live.com
6776,www.fr.be.live.com
6777,www.fr.ch.live.com
6778,www.hk.live.com
6779,www.hu.live.com
6780,www.en.id.live.com
6781,www.ie.live.com
6782,www.il.live.com
6783,www.in.live.com
6784,www.it.live.com
6785,www.jp.live.com
6786,www.kr.live.com
6787,www.latam.live.com
6788,www.mx.live.com
6789,www.en.my.live.com
6790,www.nl.live.com
6791,www.no.live.com
6792,www.nz.live.com
6793,www.en.ph.live.com
6794,www.pl.live.com
6795,www.pt.live.com
6796,www.ru.live.com
6797,www.se.live.com
6798,www.en.sg.live.com
6799,www.sk.live.com
6800,www.sl.live.com
6801,www.en.th.live.com
6802,www.th.live.com
6803,www.tr.live.com
6804,www.tw.live.com
6805,www.uk.live.com
6806,www.us.live.com
6807,www.es.us.live.com
6808,www.en.za.live.com
6809,quiztool.msn.nl
6810,academic.ar-xa.live.com
6811,academic.bg-bg.live.com
6812,academic.cs-cz.live.com
6813,academic.el-gr.live.com
6814,academic.es-cl.live.com
6815,academic.et-ee.live.com
6816,academic.he-il.live.com
6817,academic.hr-hr.live.com
6818,academic.hu-hu.live.com
6819,academic.lt-lt.live.com
6820,academic.lv-lv.live.com
6821,academic.pl-pl.live.com
6822,academic.pt-pt.live.com
6823,academic.ro-ro.live.com
6824,academic.sk-sk.live.com
6825,academic.sl-si.live.com
6826,academic.uk-ua.live.com
6827,academic.th-th.live.com
6828,ultravioleta.msn.es
6829,academic.sh-cs.live.com
6830,videoisland.uk.msn.com
6831,pressassociation.uk.msn.com 
6832,videoservice.prodigy.msn.com
6833,carsthemovie.msn.nl
6834,zomerspecial.entertainment.msn.nl
6835,obey.msn.com
6836,avalancheweekends.msn.com
6837,vecinos.entertainment.msn.es
6838,questionbox.msn.co.jp
6839,beautystyle.jp.msn.com
6840,hotmail11.pt
6841,hotmail11.gr
6842,hotmail11.hu
6843,match.lifestyle.uk.msn.com
6844,wap.ae.mobile.live.com
6845,wap.al.mobile.live.com
6846,wap.ar.mobile.live.com
6847,wap.at.mobile.live.com
6848,wap.au.mobile.live.com
6849,wap.be.mobile.live.com
6850,wap.bg.mobile.live.com
6851,wap.bh.mobile.live.com
6852,wap.bo.mobile.live.com
6853,wap.br.mobile.live.com
6854,wap.ca.mobile.live.com
6855,wap.ch.mobile.live.com
6856,wap.cl.mobile.live.com
6857,wap.cn.mobile.live.com
6858,wap.co.mobile.live.com
6859,wap.cr.mobile.live.com
6860,wap.cz.mobile.live.com
6861,wap.de.mobile.live.com
6862,wap.dk.mobile.live.com
6863,wap.do.mobile.live.com
6864,wap.dz.mobile.live.com
6865,wap.nz.mobile.live.com
6866,wap.pa.mobile.live.com
6867,wap.pe.mobile.live.com
6868,wap.ph.mobile.live.com
6869,wap.pk.mobile.live.com
6870,wap.pl.mobile.live.com
6871,wap.pr.mobile.live.com
6872,wap.pt.mobile.live.com
6873,wap.py.mobile.live.com
6874,wap.ro.mobile.live.com
6875,wap.ru.mobile.live.com
6876,wap.sa.mobile.live.com
6877,wap.se.mobile.live.com
6878,wap.sg.mobile.live.com
6879,wap.si.mobile.live.com
6880,wap.sk.mobile.live.com
6881,wap.sp.mobile.live.com
6882,wap.sv.mobile.live.com
6883,wap.ta.mobile.live.com
6884,wap.th.mobile.live.com
6885,wap.tn.mobile.live.com
6886,wap.tr.mobile.live.com
6887,wap.tw.mobile.live.com
6888,wap.ua.mobile.live.com
6889,wap.us.mobile.live.com
6890,wap.uy.mobile.live.com
6891,wap.ve.mobile.live.com
6892,wap.vn.mobile.live.com
6893,wap.ye.mobile.live.com
6894,wap.za.mobile.live.com
6895,wap.ec.mobile.live.com
6896,wap.ee.mobile.live.com
6897,wap.eg.mobile.live.com
6898,wap.es.mobile.live.com
6899,wap.fi.mobile.live.com
6900,wap.fr.mobile.live.com
6901,wap.gb.mobile.live.com
6902,wap.gr.mobile.live.com
6903,wap.gt.mobile.live.com
6904,wap.hk.mobile.live.com
6905,wap.hn.mobile.live.com
6906,wap.hr.mobile.live.com
6907,wap.hu.mobile.live.com
6908,wap.id.mobile.live.com
6909,wap.ie.mobile.live.com
6910,wap.il.mobile.live.com
6911,wap.in.mobile.live.com
6912,wap.is.mobile.live.com
6913,wap.it.mobile.live.com
6914,wap.jo.mobile.live.com
6915,wap.jp.mobile.live.com
6916,wap.kr.mobile.live.com
6917,wap.kw.mobile.live.com
6918,wap.kz.mobile.live.com
6919,wap.lt.mobile.live.com
6920,msp.de.mobile.live.com
6921,msp.dk.mobile.live.com
6922,msp.do.mobile.live.com
6923,msp.dz.mobile.live.com
6924,msp.ec.mobile.live.com
6925,msp.ee.mobile.live.com
6926,msp.eg.mobile.live.com
6927,msp.es.mobile.live.com
6928,msp.fi.mobile.live.com
6929,msp.fr.mobile.live.com
6930,msp.gb.mobile.live.com
6931,msp.gr.mobile.live.com
6932,msp.gt.mobile.live.com
6933,msp.hk.mobile.live.com
6934,msp.hn.mobile.live.com
6935,msp.hr.mobile.live.com
6936,msp.hu.mobile.live.com
6937,msp.id.mobile.live.com
6938,msp.ie.mobile.live.com
6939,msp.il.mobile.live.com
6940,msp.in.mobile.live.com
6941,msp.is.mobile.live.com
6942,msp.it.mobile.live.com
6943,msp.jo.mobile.live.com
6944,msp.jp.mobile.live.com
6945,wap.lu.mobile.live.com
6946,wap.lv.mobile.live.com
6947,wap.ma.mobile.live.com
6948,wap.mx.mobile.live.com
6949,wap.my.mobile.live.com
6950,wap.ni.mobile.live.com
6951,wap.nl.mobile.live.com
6952,wap.no.mobile.live.com
6953,msp.ae.mobile.live.com
6954,msp.al.mobile.live.com
6955,msp.ar.mobile.live.com
6956,msp.at.mobile.live.com
6957,msp.au.mobile.live.com
6958,msp.be.mobile.live.com
6959,msp.bg.mobile.live.com
6960,msp.bh.mobile.live.com
6961,msp.bo.mobile.live.com
6962,msp.br.mobile.live.com
6963,msp.ca.mobile.live.com
6964,msp.ch.mobile.live.com
6965,msp.cl.mobile.live.com
6966,msp.cn.mobile.live.com
6967,msp.co.mobile.live.com
6968,msp.cr.mobile.live.com
6969,msp.cz.mobile.live.com
6970,msp.kr.mobile.live.com
6971,msp.kw.mobile.live.com
6972,msp.kz.mobile.live.com
6973,msp.lt.mobile.live.com
6974,msp.lu.mobile.live.com
6975,msp.lv.mobile.live.com
6976,msp.ma.mobile.live.com
6977,msp.mx.mobile.live.com
6978,msp.my.mobile.live.com
6979,msp.ni.mobile.live.com
6980,msp.nl.mobile.live.com
6981,msp.no.mobile.live.com
6982,msp.nz.mobile.live.com
6983,msp.pa.mobile.live.com
6984,msp.pe.mobile.live.com
6985,msp.ph.mobile.live.com
6986,msp.pk.mobile.live.com
6987,msp.pl.mobile.live.com
6988,msp.pr.mobile.live.com
6989,msp.pt.mobile.live.com
6990,msp.py.mobile.live.com
6991,msp.ro.mobile.live.com
6992,msp.ru.mobile.live.com
6993,msp.sa.mobile.live.com
6994,msp.se.mobile.live.com
6995,msp.sg.mobile.live.com
6996,msp.si.mobile.live.com
6997,msp.sk.mobile.live.com
6998,msp.sp.mobile.live.com
6999,msp.sv.mobile.live.com
7000,msp.ta.mobile.live.com
7001,msp.th.mobile.live.com
7002,battles.entertainment.msn.es
7003,msp.tr.mobile.live.com
7004,msp.tw.mobile.live.com
7005,msp.ua.mobile.live.com
7006,msp.us.mobile.live.com
7007,msp.uy.mobile.live.com
7008,msp.ve.mobile.live.com
7009,msp.vn.mobile.live.com
7010,msp.ye.mobile.live.com
7011,msp.za.mobile.live.com
7012,sms.ae.mobile.live.com
7013,sms.al.mobile.live.com
7014,sms.ar.mobile.live.com
7015,sms.at.mobile.live.com
7016,sms.au.mobile.live.com
7017,sms.be.mobile.live.com
7018,sms.bg.mobile.live.com
7019,sms.bh.mobile.live.com
7020,sms.bo.mobile.live.com
7021,sms.br.mobile.live.com
7022,sms.ca.mobile.live.com
7023,sms.ch.mobile.live.com
7024,sms.cl.mobile.live.com
7025,sms.cn.mobile.live.com
7026,sms.co.mobile.live.com
7027,sms.cr.mobile.live.com
7028,sms.cz.mobile.live.com
7029,sms.de.mobile.live.com
7030,sms.dk.mobile.live.com
7031,sms.do.mobile.live.com
7032,sms.dz.mobile.live.com
7033,sms.ec.mobile.live.com
7034,sms.ee.mobile.live.com
7035,sms.eg.mobile.live.com
7036,sms.es.mobile.live.com
7037,sms.fi.mobile.live.com
7038,sms.fr.mobile.live.com
7039,sms.gb.mobile.live.com
7040,sms.gr.mobile.live.com
7041,sms.gt.mobile.live.com
7042,sms.hk.mobile.live.com
7043,sms.hn.mobile.live.com
7044,sms.hr.mobile.live.com
7045,sms.hu.mobile.live.com
7046,sms.id.mobile.live.com
7047,sms.ie.mobile.live.com
7048,sms.il.mobile.live.com
7049,sms.in.mobile.live.com
7050,sms.is.mobile.live.com
7051,sms.it.mobile.live.com
7052,sms.jo.mobile.live.com
7053,sms.jp.mobile.live.com
7054,sms.kr.mobile.live.com
7055,sms.kw.mobile.live.com
7056,sms.kz.mobile.live.com
7057,sms.lt.mobile.live.com
7058,sms.lu.mobile.live.com
7059,sms.lv.mobile.live.com
7060,sms.ma.mobile.live.com
7061,sms.mx.mobile.live.com
7062,sms.my.mobile.live.com
7063,sms.ni.mobile.live.com
7064,sms.nl.mobile.live.com
7065,sms.no.mobile.live.com
7066,sms.nz.mobile.live.com
7067,sms.pa.mobile.live.com
7068,sms.pe.mobile.live.com
7069,sms.ph.mobile.live.com
7070,sms.pk.mobile.live.com
7071,sms.pl.mobile.live.com
7072,sms.pr.mobile.live.com
7073,sms.pt.mobile.live.com
7074,sms.py.mobile.live.com
7075,sms.ro.mobile.live.com
7076,sms.ru.mobile.live.com
7077,sms.sa.mobile.live.com
7078,sms.se.mobile.live.com
7079,sms.sg.mobile.live.com
7080,sms.si.mobile.live.com
7081,sms.sk.mobile.live.com
7082,sms.sp.mobile.live.com
7083,sms.sv.mobile.live.com
7084,sms.ta.mobile.live.com
7085,sms.th.mobile.live.com
7086,sms.tn.mobile.live.com
7087,sms.tr.mobile.live.com
7088,sms.tw.mobile.live.com
7089,sms.ua.mobile.live.com
7090,sms.us.mobile.live.com
7091,sms.uy.mobile.live.com
7092,sms.ve.mobile.live.com
7093,sms.vn.mobile.live.com
7094,sms.ye.mobile.live.com
7095,sms.za.mobile.live.com
7096,pc.ae.mobile.live.com
7097,pc.al.mobile.live.com
7098,pc.ar.mobile.live.com
7099,pc.at.mobile.live.com
7100,pc.au.mobile.live.com
7101,pc.be.mobile.live.com
7102,pc.bg.mobile.live.com
7103,pc.bh.mobile.live.com
7104,pc.bo.mobile.live.com
7105,pc.br.mobile.live.com
7106,pc.ca.mobile.live.com
7107,pc.ch.mobile.live.com
7108,pc.cl.mobile.live.com
7109,pc.cn.mobile.live.com
7110,pc.co.mobile.live.com
7111,pc.cr.mobile.live.com
7112,pc.cz.mobile.live.com
7113,pc.de.mobile.live.com
7114,pc.dk.mobile.live.com
7115,pc.do.mobile.live.com
7116,pc.dz.mobile.live.com
7117,pc.ec.mobile.live.com
7118,pc.ee.mobile.live.com
7119,pc.eg.mobile.live.com
7120,pc.es.mobile.live.com
7121,pc.fi.mobile.live.com
7122,pc.fr.mobile.live.com
7123,pc.gb.mobile.live.com
7124,pc.gr.mobile.live.com
7125,pc.gt.mobile.live.com
7126,pc.hk.mobile.live.com
7127,pc.hn.mobile.live.com
7128,pc.hr.mobile.live.com
7129,pc.hu.mobile.live.com
7130,pc.id.mobile.live.com
7131,pc.ie.mobile.live.com
7132,pc.il.mobile.live.com
7133,pc.in.mobile.live.com
7134,pc.is.mobile.live.com
7135,pc.it.mobile.live.com
7136,pc.jo.mobile.live.com
7137,pc.jp.mobile.live.com
7138,pc.kr.mobile.live.com
7139,pc.kw.mobile.live.com
7140,pc.kz.mobile.live.com
7141,pc.lt.mobile.live.com
7142,pc.lu.mobile.live.com
7143,pc.lv.mobile.live.com
7144,pc.ma.mobile.live.com
7145,pc.mx.mobile.live.com
7146,pc.my.mobile.live.com
7147,pc.ni.mobile.live.com
7148,pc.nl.mobile.live.com
7149,pc.no.mobile.live.com
7150,pc.nz.mobile.live.com
7151,pc.pa.mobile.live.com
7152,pc.pe.mobile.live.com
7153,pc.ph.mobile.live.com
7154,pc.pk.mobile.live.com
7155,pc.pl.mobile.live.com
7156,pc.pr.mobile.live.com
7157,pc.pt.mobile.live.com
7158,pc.py.mobile.live.com
7159,pc.ro.mobile.live.com
7160,pc.ru.mobile.live.com
7161,pc.sa.mobile.live.com
7162,pc.se.mobile.live.com
